,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
5409,11410946,44574,BANKNIFTY2070221100PE,BANKNIFTY,0.0,2020-07-02,21100.0,0.05,20,PE,NFO-OPT,NFO
5410,11411202,44575,BANKNIFTY2070221200CE,BANKNIFTY,0.0,2020-07-02,21200.0,0.05,20,CE,NFO-OPT,NFO
5411,11411458,44576,BANKNIFTY2070221200PE,BANKNIFTY,0.0,2020-07-02,21200.0,0.05,20,PE,NFO-OPT,NFO
5412,11411714,44577,BANKNIFTY2070221300CE,BANKNIFTY,0.0,2020-07-02,21300.0,0.05,20,CE,NFO-OPT,NFO
5413,11411970,44578,BANKNIFTY2070221300PE,BANKNIFTY,0.0,2020-07-02,21300.0,0.05,20,PE,NFO-OPT,NFO
5414,11412226,44579,BANKNIFTY2070221400CE,BANKNIFTY,0.0,2020-07-02,21400.0,0.05,20,CE,NFO-OPT,NFO
5415,11412482,44580,BANKNIFTY2070221400PE,BANKNIFTY,0.0,2020-07-02,21400.0,0.05,20,PE,NFO-OPT,NFO
5416,11412994,44582,BANKNIFTY2070221500CE,BANKNIFTY,0.0,2020-07-02,21500.0,0.05,20,CE,NFO-OPT,NFO
5417,11413506,44584,BANKNIFTY2070221500PE,BANKNIFTY,0.0,2020-07-02,21500.0,0.05,20,PE,NFO-OPT,NFO
5418,11413762,44585,BANKNIFTY2070221600CE,BANKNIFTY,0.0,2020-07-02,21600.0,0.05,20,CE,NFO-OPT,NFO
5419,11414018,44586,BANKNIFTY2070221600PE,BANKNIFTY,0.0,2020-07-02,21600.0,0.05,20,PE,NFO-OPT,NFO
5420,11414274,44587,BANKNIFTY2070221700CE,BANKNIFTY,0.0,2020-07-02,21700.0,0.05,20,CE,NFO-OPT,NFO
5421,11414530,44588,BANKNIFTY2070221700PE,BANKNIFTY,0.0,2020-07-02,21700.0,0.05,20,PE,NFO-OPT,NFO
5422,11414786,44589,BANKNIFTY2070221800CE,BANKNIFTY,0.0,2020-07-02,21800.0,0.05,20,CE,NFO-OPT,NFO
5423,11415554,44592,BANKNIFTY2070221800PE,BANKNIFTY,0.0,2020-07-02,21800.0,0.05,20,PE,NFO-OPT,NFO
5424,11415810,44593,BANKNIFTY2070221900CE,BANKNIFTY,0.0,2020-07-02,21900.0,0.05,20,CE,NFO-OPT,NFO
5425,11416066,44594,BANKNIFTY2070221900PE,BANKNIFTY,0.0,2020-07-02,21900.0,0.05,20,PE,NFO-OPT,NFO
5426,11416322,44595,BANKNIFTY2070222000CE,BANKNIFTY,0.0,2020-07-02,22000.0,0.05,20,CE,NFO-OPT,NFO
5427,11416578,44596,BANKNIFTY2070222000PE,BANKNIFTY,0.0,2020-07-02,22000.0,0.05,20,PE,NFO-OPT,NFO
5428,11416834,44597,BANKNIFTY2070222100CE,BANKNIFTY,0.0,2020-07-02,22100.0,0.05,20,CE,NFO-OPT,NFO
5429,11417090,44598,BANKNIFTY2070222100PE,BANKNIFTY,0.0,2020-07-02,22100.0,0.05,20,PE,NFO-OPT,NFO
5430,11417346,44599,BANKNIFTY2070222200CE,BANKNIFTY,0.0,2020-07-02,22200.0,0.05,20,CE,NFO-OPT,NFO
5431,11417602,44600,BANKNIFTY2070222200PE,BANKNIFTY,0.0,2020-07-02,22200.0,0.05,20,PE,NFO-OPT,NFO
5432,11417858,44601,BANKNIFTY2070222300CE,BANKNIFTY,0.0,2020-07-02,22300.0,0.05,20,CE,NFO-OPT,NFO
5433,11418114,44602,BANKNIFTY2070222300PE,BANKNIFTY,0.0,2020-07-02,22300.0,0.05,20,PE,NFO-OPT,NFO
5434,11418370,44603,BANKNIFTY2070222400CE,BANKNIFTY,0.0,2020-07-02,22400.0,0.05,20,CE,NFO-OPT,NFO
5435,11418626,44604,BANKNIFTY2070222400PE,BANKNIFTY,0.0,2020-07-02,22400.0,0.05,20,PE,NFO-OPT,NFO
5436,11418882,44605,BANKNIFTY2070222500CE,BANKNIFTY,0.0,2020-07-02,22500.0,0.05,20,CE,NFO-OPT,NFO
5437,11419138,44606,BANKNIFTY2070222500PE,BANKNIFTY,0.0,2020-07-02,22500.0,0.05,20,PE,NFO-OPT,NFO
5438,11419394,44607,BANKNIFTY2070222600CE,BANKNIFTY,0.0,2020-07-02,22600.0,0.05,20,CE,NFO-OPT,NFO
5439,11419650,44608,BANKNIFTY2070222600PE,BANKNIFTY,0.0,2020-07-02,22600.0,0.05,20,PE,NFO-OPT,NFO
5440,11419906,44609,BANKNIFTY2070222700CE,BANKNIFTY,0.0,2020-07-02,22700.0,0.05,20,CE,NFO-OPT,NFO
5441,11420162,44610,BANKNIFTY2070222700PE,BANKNIFTY,0.0,2020-07-02,22700.0,0.05,20,PE,NFO-OPT,NFO
5442,11420418,44611,BANKNIFTY2070222800CE,BANKNIFTY,0.0,2020-07-02,22800.0,0.05,20,CE,NFO-OPT,NFO
5443,11420674,44612,BANKNIFTY2070222800PE,BANKNIFTY,0.0,2020-07-02,22800.0,0.05,20,PE,NFO-OPT,NFO
5444,11420930,44613,BANKNIFTY2070222900CE,BANKNIFTY,0.0,2020-07-02,22900.0,0.05,20,CE,NFO-OPT,NFO
5445,11421186,44614,BANKNIFTY2070222900PE,BANKNIFTY,0.0,2020-07-02,22900.0,0.05,20,PE,NFO-OPT,NFO
5446,11421442,44615,BANKNIFTY2070223000CE,BANKNIFTY,0.0,2020-07-02,23000.0,0.05,20,CE,NFO-OPT,NFO
5447,11421698,44616,BANKNIFTY2070223000PE,BANKNIFTY,0.0,2020-07-02,23000.0,0.05,20,PE,NFO-OPT,NFO
5448,11421954,44617,BANKNIFTY2070223100CE,BANKNIFTY,0.0,2020-07-02,23100.0,0.05,20,CE,NFO-OPT,NFO
5449,11422210,44618,BANKNIFTY2070223100PE,BANKNIFTY,0.0,2020-07-02,23100.0,0.05,20,PE,NFO-OPT,NFO
5450,11422466,44619,BANKNIFTY2070223200CE,BANKNIFTY,0.0,2020-07-02,23200.0,0.05,20,CE,NFO-OPT,NFO
5451,11422722,44620,BANKNIFTY2070223200PE,BANKNIFTY,0.0,2020-07-02,23200.0,0.05,20,PE,NFO-OPT,NFO
5452,11422978,44621,BANKNIFTY2070223300CE,BANKNIFTY,0.0,2020-07-02,23300.0,0.05,20,CE,NFO-OPT,NFO
5453,11423234,44622,BANKNIFTY2070223300PE,BANKNIFTY,0.0,2020-07-02,23300.0,0.05,20,PE,NFO-OPT,NFO
5454,11523330,45013,BANKNIFTY2070223400CE,BANKNIFTY,0.0,2020-07-02,23400.0,0.05,20,CE,NFO-OPT,NFO
5455,11523586,45014,BANKNIFTY2070223400PE,BANKNIFTY,0.0,2020-07-02,23400.0,0.05,20,PE,NFO-OPT,NFO
5456,11523842,45015,BANKNIFTY2070223500CE,BANKNIFTY,0.0,2020-07-02,23500.0,0.05,20,CE,NFO-OPT,NFO
5457,11524098,45016,BANKNIFTY2070223500PE,BANKNIFTY,0.0,2020-07-02,23500.0,0.05,20,PE,NFO-OPT,NFO
5458,11524354,45017,BANKNIFTY2070223600CE,BANKNIFTY,0.0,2020-07-02,23600.0,0.05,20,CE,NFO-OPT,NFO
5459,11524610,45018,BANKNIFTY2070223600PE,BANKNIFTY,0.0,2020-07-02,23600.0,0.05,20,PE,NFO-OPT,NFO
5460,11524866,45019,BANKNIFTY2070223700CE,BANKNIFTY,0.0,2020-07-02,23700.0,0.05,20,CE,NFO-OPT,NFO
5461,11525122,45020,BANKNIFTY2070223700PE,BANKNIFTY,0.0,2020-07-02,23700.0,0.05,20,PE,NFO-OPT,NFO
5462,11563266,45169,BANKNIFTY2070223800CE,BANKNIFTY,0.0,2020-07-02,23800.0,0.05,20,CE,NFO-OPT,NFO
5463,11563522,45170,BANKNIFTY2070223800PE,BANKNIFTY,0.0,2020-07-02,23800.0,0.05,20,PE,NFO-OPT,NFO
5464,11563778,45171,BANKNIFTY2070223900CE,BANKNIFTY,0.0,2020-07-02,23900.0,0.05,20,CE,NFO-OPT,NFO
5465,11564034,45172,BANKNIFTY2070223900PE,BANKNIFTY,0.0,2020-07-02,23900.0,0.05,20,PE,NFO-OPT,NFO
5466,11564546,45174,BANKNIFTY2070224000CE,BANKNIFTY,0.0,2020-07-02,24000.0,0.05,20,CE,NFO-OPT,NFO
5467,11564802,45175,BANKNIFTY2070224000PE,BANKNIFTY,0.0,2020-07-02,24000.0,0.05,20,PE,NFO-OPT,NFO
5468,11565826,45179,BANKNIFTY2070224100CE,BANKNIFTY,0.0,2020-07-02,24100.0,0.05,20,CE,NFO-OPT,NFO
5469,11566594,45182,BANKNIFTY2070224100PE,BANKNIFTY,0.0,2020-07-02,24100.0,0.05,20,PE,NFO-OPT,NFO
5470,11711746,45749,BANKNIFTY2070224200CE,BANKNIFTY,0.0,2020-07-02,24200.0,0.05,20,CE,NFO-OPT,NFO
5471,11712258,45751,BANKNIFTY2070224200PE,BANKNIFTY,0.0,2020-07-02,24200.0,0.05,20,PE,NFO-OPT,NFO
5472,11712514,45752,BANKNIFTY2070224300CE,BANKNIFTY,0.0,2020-07-02,24300.0,0.05,20,CE,NFO-OPT,NFO
5473,11713282,45755,BANKNIFTY2070224300PE,BANKNIFTY,0.0,2020-07-02,24300.0,0.05,20,PE,NFO-OPT,NFO
5474,11713538,45756,BANKNIFTY2070224400CE,BANKNIFTY,0.0,2020-07-02,24400.0,0.05,20,CE,NFO-OPT,NFO
5475,11714050,45758,BANKNIFTY2070224400PE,BANKNIFTY,0.0,2020-07-02,24400.0,0.05,20,PE,NFO-OPT,NFO
5476,11714306,45759,BANKNIFTY2070224500CE,BANKNIFTY,0.0,2020-07-02,24500.0,0.05,20,CE,NFO-OPT,NFO
5477,11714562,45760,BANKNIFTY2070224500PE,BANKNIFTY,0.0,2020-07-02,24500.0,0.05,20,PE,NFO-OPT,NFO
5478,8987650,35108,BANKNIFTY2070914300CE,BANKNIFTY,0.0,2020-07-09,14300.0,0.05,20,CE,NFO-OPT,NFO
5479,8987906,35109,BANKNIFTY2070914300PE,BANKNIFTY,0.0,2020-07-09,14300.0,0.05,20,PE,NFO-OPT,NFO
5480,8988162,35110,BANKNIFTY2070914400CE,BANKNIFTY,0.0,2020-07-09,14400.0,0.05,20,CE,NFO-OPT,NFO
5481,8988418,35111,BANKNIFTY2070914400PE,BANKNIFTY,0.0,2020-07-09,14400.0,0.05,20,PE,NFO-OPT,NFO
5482,10836994,42332,BANKNIFTY2070914500CE,BANKNIFTY,0.0,2020-07-09,14500.0,0.05,20,CE,NFO-OPT,NFO
5483,10837250,42333,BANKNIFTY2070914500PE,BANKNIFTY,0.0,2020-07-09,14500.0,0.05,20,PE,NFO-OPT,NFO
5484,10511874,41062,BANKNIFTY2070914600CE,BANKNIFTY,0.0,2020-07-09,14600.0,0.05,20,CE,NFO-OPT,NFO
5485,10512130,41063,BANKNIFTY2070914600PE,BANKNIFTY,0.0,2020-07-09,14600.0,0.05,20,PE,NFO-OPT,NFO
5486,10512386,41064,BANKNIFTY2070914700CE,BANKNIFTY,0.0,2020-07-09,14700.0,0.05,20,CE,NFO-OPT,NFO
5487,10512642,41065,BANKNIFTY2070914700PE,BANKNIFTY,0.0,2020-07-09,14700.0,0.05,20,PE,NFO-OPT,NFO
5488,10517506,41084,BANKNIFTY2070914800CE,BANKNIFTY,0.0,2020-07-09,14800.0,0.05,20,CE,NFO-OPT,NFO
5489,10517762,41085,BANKNIFTY2070914800PE,BANKNIFTY,0.0,2020-07-09,14800.0,0.05,20,PE,NFO-OPT,NFO
5490,10518018,41086,BANKNIFTY2070914900CE,BANKNIFTY,0.0,2020-07-09,14900.0,0.05,20,CE,NFO-OPT,NFO
5491,10518274,41087,BANKNIFTY2070914900PE,BANKNIFTY,0.0,2020-07-09,14900.0,0.05,20,PE,NFO-OPT,NFO
5492,10519042,41090,BANKNIFTY2070915000CE,BANKNIFTY,0.0,2020-07-09,15000.0,0.05,20,CE,NFO-OPT,NFO
5493,10519298,41091,BANKNIFTY2070915000PE,BANKNIFTY,0.0,2020-07-09,15000.0,0.05,20,PE,NFO-OPT,NFO
5494,10522882,41105,BANKNIFTY2070915100CE,BANKNIFTY,0.0,2020-07-09,15100.0,0.05,20,CE,NFO-OPT,NFO
5495,10523138,41106,BANKNIFTY2070915100PE,BANKNIFTY,0.0,2020-07-09,15100.0,0.05,20,PE,NFO-OPT,NFO
5496,10525442,41115,BANKNIFTY2070915200CE,BANKNIFTY,0.0,2020-07-09,15200.0,0.05,20,CE,NFO-OPT,NFO
5497,10525954,41117,BANKNIFTY2070915200PE,BANKNIFTY,0.0,2020-07-09,15200.0,0.05,20,PE,NFO-OPT,NFO
5498,10527490,41123,BANKNIFTY2070915300CE,BANKNIFTY,0.0,2020-07-09,15300.0,0.05,20,CE,NFO-OPT,NFO
5499,10527746,41124,BANKNIFTY2070915300PE,BANKNIFTY,0.0,2020-07-09,15300.0,0.05,20,PE,NFO-OPT,NFO
5500,10528002,41125,BANKNIFTY2070915400CE,BANKNIFTY,0.0,2020-07-09,15400.0,0.05,20,CE,NFO-OPT,NFO
5501,10528258,41126,BANKNIFTY2070915400PE,BANKNIFTY,0.0,2020-07-09,15400.0,0.05,20,PE,NFO-OPT,NFO
5502,10528514,41127,BANKNIFTY2070915500CE,BANKNIFTY,0.0,2020-07-09,15500.0,0.05,20,CE,NFO-OPT,NFO
5503,10528770,41128,BANKNIFTY2070915500PE,BANKNIFTY,0.0,2020-07-09,15500.0,0.05,20,PE,NFO-OPT,NFO
5504,10535682,41155,BANKNIFTY2070915600CE,BANKNIFTY,0.0,2020-07-09,15600.0,0.05,20,CE,NFO-OPT,NFO
5505,10535938,41156,BANKNIFTY2070915600PE,BANKNIFTY,0.0,2020-07-09,15600.0,0.05,20,PE,NFO-OPT,NFO
5506,10542338,41181,BANKNIFTY2070915700CE,BANKNIFTY,0.0,2020-07-09,15700.0,0.05,20,CE,NFO-OPT,NFO
5507,10542594,41182,BANKNIFTY2070915700PE,BANKNIFTY,0.0,2020-07-09,15700.0,0.05,20,PE,NFO-OPT,NFO
5508,8967682,35030,BANKNIFTY2070915800CE,BANKNIFTY,0.0,2020-07-09,15800.0,0.05,20,CE,NFO-OPT,NFO
5509,8967938,35031,BANKNIFTY2070915800PE,BANKNIFTY,0.0,2020-07-09,15800.0,0.05,20,PE,NFO-OPT,NFO
5510,9973762,38960,BANKNIFTY2070915900CE,BANKNIFTY,0.0,2020-07-09,15900.0,0.05,20,CE,NFO-OPT,NFO
5511,9974018,38961,BANKNIFTY2070915900PE,BANKNIFTY,0.0,2020-07-09,15900.0,0.05,20,PE,NFO-OPT,NFO
5512,9940482,38830,BANKNIFTY2070916000CE,BANKNIFTY,0.0,2020-07-09,16000.0,0.05,20,CE,NFO-OPT,NFO
5513,9940738,38831,BANKNIFTY2070916000PE,BANKNIFTY,0.0,2020-07-09,16000.0,0.05,20,PE,NFO-OPT,NFO
5514,9940994,38832,BANKNIFTY2070916100CE,BANKNIFTY,0.0,2020-07-09,16100.0,0.05,20,CE,NFO-OPT,NFO
5515,9941250,38833,BANKNIFTY2070916100PE,BANKNIFTY,0.0,2020-07-09,16100.0,0.05,20,PE,NFO-OPT,NFO
5516,9941506,38834,BANKNIFTY2070916200CE,BANKNIFTY,0.0,2020-07-09,16200.0,0.05,20,CE,NFO-OPT,NFO
5517,9941762,38835,BANKNIFTY2070916200PE,BANKNIFTY,0.0,2020-07-09,16200.0,0.05,20,PE,NFO-OPT,NFO
5518,9942530,38838,BANKNIFTY2070916300CE,BANKNIFTY,0.0,2020-07-09,16300.0,0.05,20,CE,NFO-OPT,NFO
5519,9942786,38839,BANKNIFTY2070916300PE,BANKNIFTY,0.0,2020-07-09,16300.0,0.05,20,PE,NFO-OPT,NFO
5520,9210370,35978,BANKNIFTY2070916400CE,BANKNIFTY,0.0,2020-07-09,16400.0,0.05,20,CE,NFO-OPT,NFO
5521,9210626,35979,BANKNIFTY2070916400PE,BANKNIFTY,0.0,2020-07-09,16400.0,0.05,20,PE,NFO-OPT,NFO
5522,9663490,37748,BANKNIFTY2070916500CE,BANKNIFTY,0.0,2020-07-09,16500.0,0.05,20,CE,NFO-OPT,NFO
5523,9663746,37749,BANKNIFTY2070916500PE,BANKNIFTY,0.0,2020-07-09,16500.0,0.05,20,PE,NFO-OPT,NFO
5524,9664514,37752,BANKNIFTY2070916600CE,BANKNIFTY,0.0,2020-07-09,16600.0,0.05,20,CE,NFO-OPT,NFO
5525,9664770,37753,BANKNIFTY2070916600PE,BANKNIFTY,0.0,2020-07-09,16600.0,0.05,20,PE,NFO-OPT,NFO
5526,9667074,37762,BANKNIFTY2070916700CE,BANKNIFTY,0.0,2020-07-09,16700.0,0.05,20,CE,NFO-OPT,NFO
5527,9667330,37763,BANKNIFTY2070916700PE,BANKNIFTY,0.0,2020-07-09,16700.0,0.05,20,PE,NFO-OPT,NFO
5528,9667842,37765,BANKNIFTY2070916800CE,BANKNIFTY,0.0,2020-07-09,16800.0,0.05,20,CE,NFO-OPT,NFO
5529,9668354,37767,BANKNIFTY2070916800PE,BANKNIFTY,0.0,2020-07-09,16800.0,0.05,20,PE,NFO-OPT,NFO
5530,9668610,37768,BANKNIFTY2070916900CE,BANKNIFTY,0.0,2020-07-09,16900.0,0.05,20,CE,NFO-OPT,NFO
5531,9668866,37769,BANKNIFTY2070916900PE,BANKNIFTY,0.0,2020-07-09,16900.0,0.05,20,PE,NFO-OPT,NFO
5532,9669122,37770,BANKNIFTY2070917000CE,BANKNIFTY,0.0,2020-07-09,17000.0,0.05,20,CE,NFO-OPT,NFO
5533,9669890,37773,BANKNIFTY2070917000PE,BANKNIFTY,0.0,2020-07-09,17000.0,0.05,20,PE,NFO-OPT,NFO
5534,9670146,37774,BANKNIFTY2070917100CE,BANKNIFTY,0.0,2020-07-09,17100.0,0.05,20,CE,NFO-OPT,NFO
5535,9670402,37775,BANKNIFTY2070917100PE,BANKNIFTY,0.0,2020-07-09,17100.0,0.05,20,PE,NFO-OPT,NFO
5536,9670658,37776,BANKNIFTY2070917200CE,BANKNIFTY,0.0,2020-07-09,17200.0,0.05,20,CE,NFO-OPT,NFO
5537,9670914,37777,BANKNIFTY2070917200PE,BANKNIFTY,0.0,2020-07-09,17200.0,0.05,20,PE,NFO-OPT,NFO
5538,9671170,37778,BANKNIFTY2070917300CE,BANKNIFTY,0.0,2020-07-09,17300.0,0.05,20,CE,NFO-OPT,NFO
5539,9671426,37779,BANKNIFTY2070917300PE,BANKNIFTY,0.0,2020-07-09,17300.0,0.05,20,PE,NFO-OPT,NFO
5540,9671682,37780,BANKNIFTY2070917400CE,BANKNIFTY,0.0,2020-07-09,17400.0,0.05,20,CE,NFO-OPT,NFO
5541,9671938,37781,BANKNIFTY2070917400PE,BANKNIFTY,0.0,2020-07-09,17400.0,0.05,20,PE,NFO-OPT,NFO
5542,9672194,37782,BANKNIFTY2070917500CE,BANKNIFTY,0.0,2020-07-09,17500.0,0.05,20,CE,NFO-OPT,NFO
5543,9672450,37783,BANKNIFTY2070917500PE,BANKNIFTY,0.0,2020-07-09,17500.0,0.05,20,PE,NFO-OPT,NFO
5544,9672706,37784,BANKNIFTY2070917600CE,BANKNIFTY,0.0,2020-07-09,17600.0,0.05,20,CE,NFO-OPT,NFO
5545,9672962,37785,BANKNIFTY2070917600PE,BANKNIFTY,0.0,2020-07-09,17600.0,0.05,20,PE,NFO-OPT,NFO
5546,9674242,37790,BANKNIFTY2070917700CE,BANKNIFTY,0.0,2020-07-09,17700.0,0.05,20,CE,NFO-OPT,NFO
5547,9674498,37791,BANKNIFTY2070917700PE,BANKNIFTY,0.0,2020-07-09,17700.0,0.05,20,PE,NFO-OPT,NFO
5548,9675778,37796,BANKNIFTY2070917800CE,BANKNIFTY,0.0,2020-07-09,17800.0,0.05,20,CE,NFO-OPT,NFO
5549,9676034,37797,BANKNIFTY2070917800PE,BANKNIFTY,0.0,2020-07-09,17800.0,0.05,20,PE,NFO-OPT,NFO
5550,9676290,37798,BANKNIFTY2070917900CE,BANKNIFTY,0.0,2020-07-09,17900.0,0.05,20,CE,NFO-OPT,NFO
5551,9676546,37799,BANKNIFTY2070917900PE,BANKNIFTY,0.0,2020-07-09,17900.0,0.05,20,PE,NFO-OPT,NFO
5552,9680898,37816,BANKNIFTY2070918000CE,BANKNIFTY,0.0,2020-07-09,18000.0,0.05,20,CE,NFO-OPT,NFO
5553,9681154,37817,BANKNIFTY2070918000PE,BANKNIFTY,0.0,2020-07-09,18000.0,0.05,20,PE,NFO-OPT,NFO
5554,9682434,37822,BANKNIFTY2070918100CE,BANKNIFTY,0.0,2020-07-09,18100.0,0.05,20,CE,NFO-OPT,NFO
5555,9682690,37823,BANKNIFTY2070918100PE,BANKNIFTY,0.0,2020-07-09,18100.0,0.05,20,PE,NFO-OPT,NFO
5556,9683970,37828,BANKNIFTY2070918200CE,BANKNIFTY,0.0,2020-07-09,18200.0,0.05,20,CE,NFO-OPT,NFO
5557,9684226,37829,BANKNIFTY2070918200PE,BANKNIFTY,0.0,2020-07-09,18200.0,0.05,20,PE,NFO-OPT,NFO
5558,9684482,37830,BANKNIFTY2070918300CE,BANKNIFTY,0.0,2020-07-09,18300.0,0.05,20,CE,NFO-OPT,NFO
5559,9684738,37831,BANKNIFTY2070918300PE,BANKNIFTY,0.0,2020-07-09,18300.0,0.05,20,PE,NFO-OPT,NFO
5560,9684994,37832,BANKNIFTY2070918400CE,BANKNIFTY,0.0,2020-07-09,18400.0,0.05,20,CE,NFO-OPT,NFO
5561,9685250,37833,BANKNIFTY2070918400PE,BANKNIFTY,0.0,2020-07-09,18400.0,0.05,20,PE,NFO-OPT,NFO
5562,9685506,37834,BANKNIFTY2070918500CE,BANKNIFTY,0.0,2020-07-09,18500.0,0.05,20,CE,NFO-OPT,NFO
5563,9685762,37835,BANKNIFTY2070918500PE,BANKNIFTY,0.0,2020-07-09,18500.0,0.05,20,PE,NFO-OPT,NFO
5564,9687042,37840,BANKNIFTY2070918600CE,BANKNIFTY,0.0,2020-07-09,18600.0,0.05,20,CE,NFO-OPT,NFO
5565,9687298,37841,BANKNIFTY2070918600PE,BANKNIFTY,0.0,2020-07-09,18600.0,0.05,20,PE,NFO-OPT,NFO
5566,9688578,37846,BANKNIFTY2070918700CE,BANKNIFTY,0.0,2020-07-09,18700.0,0.05,20,CE,NFO-OPT,NFO
5567,9688834,37847,BANKNIFTY2070918700PE,BANKNIFTY,0.0,2020-07-09,18700.0,0.05,20,PE,NFO-OPT,NFO
5568,9689090,37848,BANKNIFTY2070918800CE,BANKNIFTY,0.0,2020-07-09,18800.0,0.05,20,CE,NFO-OPT,NFO
5569,9689346,37849,BANKNIFTY2070918800PE,BANKNIFTY,0.0,2020-07-09,18800.0,0.05,20,PE,NFO-OPT,NFO
5570,9689602,37850,BANKNIFTY2070918900CE,BANKNIFTY,0.0,2020-07-09,18900.0,0.05,20,CE,NFO-OPT,NFO
5571,9689858,37851,BANKNIFTY2070918900PE,BANKNIFTY,0.0,2020-07-09,18900.0,0.05,20,PE,NFO-OPT,NFO
5572,9690114,37852,BANKNIFTY2070919000CE,BANKNIFTY,0.0,2020-07-09,19000.0,0.05,20,CE,NFO-OPT,NFO
5573,9690370,37853,BANKNIFTY2070919000PE,BANKNIFTY,0.0,2020-07-09,19000.0,0.05,20,PE,NFO-OPT,NFO
5574,9690626,37854,BANKNIFTY2070919100CE,BANKNIFTY,0.0,2020-07-09,19100.0,0.05,20,CE,NFO-OPT,NFO
5575,9690882,37855,BANKNIFTY2070919100PE,BANKNIFTY,0.0,2020-07-09,19100.0,0.05,20,PE,NFO-OPT,NFO
5576,9691138,37856,BANKNIFTY2070919200CE,BANKNIFTY,0.0,2020-07-09,19200.0,0.05,20,CE,NFO-OPT,NFO
5577,9691394,37857,BANKNIFTY2070919200PE,BANKNIFTY,0.0,2020-07-09,19200.0,0.05,20,PE,NFO-OPT,NFO
5578,9691650,37858,BANKNIFTY2070919300CE,BANKNIFTY,0.0,2020-07-09,19300.0,0.05,20,CE,NFO-OPT,NFO
5579,9691906,37859,BANKNIFTY2070919300PE,BANKNIFTY,0.0,2020-07-09,19300.0,0.05,20,PE,NFO-OPT,NFO
5580,9692162,37860,BANKNIFTY2070919400CE,BANKNIFTY,0.0,2020-07-09,19400.0,0.05,20,CE,NFO-OPT,NFO
5581,9692418,37861,BANKNIFTY2070919400PE,BANKNIFTY,0.0,2020-07-09,19400.0,0.05,20,PE,NFO-OPT,NFO
5582,9692674,37862,BANKNIFTY2070919500CE,BANKNIFTY,0.0,2020-07-09,19500.0,0.05,20,CE,NFO-OPT,NFO
5583,9692930,37863,BANKNIFTY2070919500PE,BANKNIFTY,0.0,2020-07-09,19500.0,0.05,20,PE,NFO-OPT,NFO
5584,9694210,37868,BANKNIFTY2070919600CE,BANKNIFTY,0.0,2020-07-09,19600.0,0.05,20,CE,NFO-OPT,NFO
5585,9694466,37869,BANKNIFTY2070919600PE,BANKNIFTY,0.0,2020-07-09,19600.0,0.05,20,PE,NFO-OPT,NFO
5586,9696002,37875,BANKNIFTY2070919700CE,BANKNIFTY,0.0,2020-07-09,19700.0,0.05,20,CE,NFO-OPT,NFO
5587,9696770,37878,BANKNIFTY2070919700PE,BANKNIFTY,0.0,2020-07-09,19700.0,0.05,20,PE,NFO-OPT,NFO
5588,9697026,37879,BANKNIFTY2070919800CE,BANKNIFTY,0.0,2020-07-09,19800.0,0.05,20,CE,NFO-OPT,NFO
5589,9697282,37880,BANKNIFTY2070919800PE,BANKNIFTY,0.0,2020-07-09,19800.0,0.05,20,PE,NFO-OPT,NFO
5590,9698306,37884,BANKNIFTY2070919900CE,BANKNIFTY,0.0,2020-07-09,19900.0,0.05,20,CE,NFO-OPT,NFO
5591,9698562,37885,BANKNIFTY2070919900PE,BANKNIFTY,0.0,2020-07-09,19900.0,0.05,20,PE,NFO-OPT,NFO
5592,9698818,37886,BANKNIFTY2070920000CE,BANKNIFTY,0.0,2020-07-09,20000.0,0.05,20,CE,NFO-OPT,NFO
5593,9699074,37887,BANKNIFTY2070920000PE,BANKNIFTY,0.0,2020-07-09,20000.0,0.05,20,PE,NFO-OPT,NFO
5594,9699586,37889,BANKNIFTY2070920100CE,BANKNIFTY,0.0,2020-07-09,20100.0,0.05,20,CE,NFO-OPT,NFO
5595,9699842,37890,BANKNIFTY2070920100PE,BANKNIFTY,0.0,2020-07-09,20100.0,0.05,20,PE,NFO-OPT,NFO
5596,9700610,37893,BANKNIFTY2070920200CE,BANKNIFTY,0.0,2020-07-09,20200.0,0.05,20,CE,NFO-OPT,NFO
5597,9700866,37894,BANKNIFTY2070920200PE,BANKNIFTY,0.0,2020-07-09,20200.0,0.05,20,PE,NFO-OPT,NFO
5598,9703426,37904,BANKNIFTY2070920300CE,BANKNIFTY,0.0,2020-07-09,20300.0,0.05,20,CE,NFO-OPT,NFO
5599,9703682,37905,BANKNIFTY2070920300PE,BANKNIFTY,0.0,2020-07-09,20300.0,0.05,20,PE,NFO-OPT,NFO
5600,9707010,37918,BANKNIFTY2070920400CE,BANKNIFTY,0.0,2020-07-09,20400.0,0.05,20,CE,NFO-OPT,NFO
5601,9707266,37919,BANKNIFTY2070920400PE,BANKNIFTY,0.0,2020-07-09,20400.0,0.05,20,PE,NFO-OPT,NFO
5602,9708034,37922,BANKNIFTY2070920500CE,BANKNIFTY,0.0,2020-07-09,20500.0,0.05,20,CE,NFO-OPT,NFO
5603,9708290,37923,BANKNIFTY2070920500PE,BANKNIFTY,0.0,2020-07-09,20500.0,0.05,20,PE,NFO-OPT,NFO
5604,9710594,37932,BANKNIFTY2070920600CE,BANKNIFTY,0.0,2020-07-09,20600.0,0.05,20,CE,NFO-OPT,NFO
